FILE_NAME:,
name=,core-3320220628043754.csv,
BASIC_SAVEFILE_INFO:,
,core_save_id,core_aim,core_no,year,month,day,hour,minute,sec,
core_save_id,3320220628043754,3,3,2022,06,28,04,37,54,
BASIC_NETWORK_INFO:,net_info_category,no_of_input_neuron,no_of_output_neuron,
,net_info_category,27,2,
DATA_LABEL_AND_OUTPUT_NEURON_INDEX:,
[data_label~output_neuron_index],100~0,200~1,
PATH_INFO:,
no_of_path=,154,
path_id,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,input_neuron_id,output_neuron_id
0,7.09144,1.57104,2.15746,6.89027,0.209492,2.55506,3.55527,16.1166,-1.29246,11.9156,35.3599,-7.48511,-7.18134,-0.58377,10.2992,-2.90111,5.8022,7.86179,-11.0339,-15.0924,-21.3701,-20.5708,19.9992,-5.37518,6.66128,-3.3699,-9.1814,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
62,7.6442,-1.46077,-0.291775,-0.716197,-4.78241,0.832833,-1.21781,-2.20727,-0.370703,0.275522,-7.11452,0.471799,1.18757,1.16474,-2.72542,2.8615,-2.62498,-0.20681,0.0161894,-0.231613,2.51476,1.56204,-2.44699,-3.30667,1.87582,-2.58512,0.170022,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
63,-11.718,0.586401,-0.158466,-5.05679,6.28465,-5.58246,-1.68189,5.30194,1.56738,0.0778936,5.61959,-0.784863,8.17169,26.4879,4.84183,-1.34008,-1.44664,-3.96196,1.70643,4.73436,-8.1503,-3.74363,-1.83822,-0.618111,1.3914,0.799085,-1.04686,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
64,-101.658,42.7747,-0.495815,-2.83923,66.6079,1.68512,-28.417,-94.7313,-35.6279,-43.2415,54.5972,-7.47525,4.29051,-33.9852,-32.4022,1.46273,32.0056,45.1366,6.84738,-13.7142,-56.8198,-34.9292,71.0121,-74.1784,5.10304,23.3721,-27.9048,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
65,-14.1025,0.833509,2.30938,-9.88853,11.5662,-7.7638,-6.79856,5.37431,4.63577,12.2233,15.3025,-1.77565,-0.0788537,13.5414,10.6587,-6.34383,-3.70883,16.8597,3.36745,-11.501,-16.1432,5.88805,-14.6731,11.4042,-1.63897,4.65169,-4.10527,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
66,203.815,-44.782,-18.9387,-53.2052,-287.7,-120.556,3.48859,-44.5545,59.7542,-1.54136,266.319,-92.3428,-43.8398,-176.767,43.147,-44.3252,238.345,-34.6474,32.2672,136.474,-251.316,-16.4771,93.1885,-71.9019,73.6554,-44.1302,-14.2042,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
67,58.0234,-3.2976,-6.57551,3.98233,-123.32,8.69294,27.699,23.4863,18.7039,-23.1326,12.7645,15.6227,-1.28606,23.8257,4.65921,3.85318,5.27788,-86.6946,23.9166,56.9898,-24.9508,-18.5542,16.9719,8.88038,-38.093,42.5947,-13.1011,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
68,-1.90478,-0.453322,0.773153,-0.259196,2.1099,1.3962,0.0852767,-1.96061,0.0820998,0.304859,4.92402,1.27548,0.908986,0.801543,0.940068,0.92515,-1.5616,0.144616,-0.0504347,-1.4447,-0.983639,3.45224,-4.0849,1.72785,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
69,1.26603,-0.11342,-0.250348,-0.526702,-0.441455,0.0420231,0.12337,0.762353,0.721527,0.257421,0.572753,0.421884,-0.309436,-2.14791,-0.268163,-0.163749,-0.0171374,-0.479224,-1.51441,-0.429499,0.0283538,0.0180642,-0.200794,0.367637,-0.441031,0.346315,-0.168032,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
70,-0.0542611,-0.0331323,-0.137789,0.084299,-0.742973,0.429764,0.4402,1.14424,1.43404,-1.17789,-0.00658512,0.860219,-0.0327463,-4.56918,-1.16905,0.311334,0.614641,-0.350058,0,0,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
71,-3.8644,1.45157,-0.188069,0.360666,0.208797,0.962998,1.65668,-0.535778,-0.0111764,-0.472217,0.620999,-0.773789,0.435164,3.31763,0.386786,0.212556,1.79586,-2.36116,-0.0920413,0,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
72,-10.0151,17.7918,-7.94995,20.5746,16.1507,2.77561,-5.76832,10.9664,-4.56742,-4.98457,30.3292,3.76717,-5.53867,10.3033,0.458323,-6.65876,-8.38726,-10.7361,-3.82152,4.16234,-15.3262,-6.92996,-2.64038,-0.775851,2.28107,12.495,-13.2039,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
73,0.0967418,-3.33247,0.215465,-0.654539,2.22248,-0.864863,-0.118312,-0.913964,-1.4315,0.290079,4.25154,0.0907224,1.14494,5.28681,3.4873,1.07912,1.55757,0.884658,-2.14739,1.07191,-2.03105,2.5901,-1.31042,-0.0534569,-2.59656,2.16516,-2.22444,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
74,6.10225,0.114636,1.35611,-1.01965,-1.18012,-1.09824,-0.420514,-1.30399,-0.0825438,-1.08123,0.217644,1.28574,0.848941,-2.31259,-0.49028,0.327824,-1.29884,-1.92185,-5.2804,1.39113,1.29953,-0.510958,1.97438,-1.04938,-1.94127,0.437924,1.73286,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
75,4.85953,0.0884755,-0.0496917,0.594453,-2.54124,0.626293,-0.196934,0.592492,0.971304,0.379341,1.02141,-0.469064,-0.634129,0.806341,0.209933,0.32658,-0.620956,-1.44922,0.39426,-0.716803,-1.85094,-0.00281222,2.83341,-3.39181,1.25771,-0.182088,0.738545,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
76,-35.793,-7.777,7.16879,8.94622,24.1393,6.34745,-0.676802,1.93598,-2.72674,-3.27753,29.3535,-22.5113,7.73711,-5.93356,6.72544,-7.00524,9.80719,-16.113,22.1332,13.8286,-19.6794,-20.062,0.480493,26.4892,9.93412,-7.39788,-4.62534,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
77,-24.4392,-37.6949,49.6773,49.3875,88.3742,25.1524,-69.6689,79.029,9.93999,-30.379,-37.2187,-0.322944,-27.0206,-171.207,25.9393,15.7168,-57.8257,120.523,-2.68056,-31.3634,52.9227,-71.7521,143.953,-23.3381,7.1958,-62.7867,104.666,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
78,-3.02558,6.70264,-0.756683,0.881067,2.36005,-5.96838,-0.64298,-2.61896,-1.82652,-0.867972,-0.394372,-2.62608,-1.28035,0.215813,0.593162,-2.59181,-0.428116,-0.505934,3.11328,6.44469,-1.9506,-4.92764,4.07871,-1.80792,1.61092,-2.55758,-1.64497,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
79,0.645177,-0.580752,0.0852243,0.150594,-0.261055,0.107076,-0.269483,0.657268,-0.234009,0.304812,0.110777,-0.334247,0.0874999,-1.15624,-0.304254,-0.197898,-0.457104,0.110831,0.0571988,-0.0196858,0.0683439,-0.528347,0.483912,-0.134063,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
80,5.07083,-1.43383,-0.109016,1.19412,-2.36366,-1.19695,-0.00644641,6.16647,2.59956,-0.558766,-0.0499785,-1.80017,-0.0191338,0.242302,-0.483736,-1.34067,-4.15101,-3.41528,1.53816,1.46437,-1.75554,8.02399,-5.13138,-0.381786,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
81,68.7061,-38.1032,-31.8304,8.2102,-40.5495,80.2186,53.4602,-17.8011,117.375,-18.0838,76.7566,76.3477,5.23973,91.5463,97.854,54.2578,-45.5974,-120.011,14.9219,64.4576,-88.1215,-129.9,461.889,-351.857,38.0369,-74.812,-8.63689,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
82,-3.68675,-6.1671,-1.28076,-4.14665,4.42683,2.07947,-0.93703,-1.53516,-0.0637683,1.41663,10.7812,3.23282,-1.37513,-9.40998,0.955106,2.8277,1.81519,0.173721,-1.34473,-3.44991e-05,-9.29819,-1.07033,2.23789,-0.573359,-4.35445,1.32296,-2.16092,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
83,-32.5275,-0.147335,-4.31931,3.01306,1.91386,-0.142724,2.74556,-5.1662,-11.3504,-7.48823,2.03187,-10.6513,-2.29297,-5.53444,-1.35879,1.296,23.3966,14.9656,-3.55605,-4.27148,-0.640513,-17.9321,0.305247,14.5294,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
84,7.00719,-13.3297,-10.3696,-4.9022,6.58348,-7.29518,-5.53308,-6.93894,-0.47076,2.07371,-39.7217,16.4301,-0.90786,-13.6145,-7.41083,-0.684566,-13.2642,4.26186,-5.74766,10.6354,34.3265,15.0502,-11.3627,-7.13187,-7.836,4.73507,-3.93878,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
85,-102.201,16.1884,-19.7437,92.9743,-224.054,128.633,135.897,-60.028,-91.0358,7.54417,5.06977,-49.7858,-35.0343,-17.8477,-8.40828,-35.5403,176.593,-8.18732,159.352,-116.504,66.4499,-204.949,138.148,56.3845,-17.538,74.3974,-104.185,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
86,86.1817,10.8675,16.1625,5.2006,-27.3227,-34.5332,-21.0673,16.9241,5.89445,-21.8155,54.8584,-20.4081,-8.43966,-28.1644,15.3503,7.81497,-6.64324,-75.262,-43.1974,75.9209,-38.92,75.1043,-50.6502,2.8145,3.94401,2.29968,8.93403,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
87,-8.3315,-23.3094,7.32549,7.61704,11.8331,11.4463,8.75939,3.71691,-2.4431,-12.2042,13.2912,2.92862,0.718474,-2.16218,5.70916,12.6023,6.74691,1.2291,-9.96165,-2.47572,5.45693,-12.7432,22.2459,10.4985,-13.3254,3.17356,2.28653,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
88,-12.709,-0.438351,1.19907,-2.81236,10.3048,-2.13464,-2.52739,0.257205,0.128163,3.91265,3.95035,-2.03073,0.452234,1.80744,3.40992,4.96247,-2.11543,-7.96263,-1.27506,4.15782,-5.00462,4.56635,-5.01059,2.01848,-3.45392,4.10043,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
89,-0.0942683,-0.207466,-0.0289347,-0.801084,-0.536941,-0.833844,-0.131348,-0.480531,0.169261,0.613631,-1.39377,0.635215,-0.0703696,0.339686,0.176181,-0.498005,-0.43925,-0.0788738,0.655813,0.50312,1.2439,0.0350646,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
90,-0.876099,-1.07662,-0.0303092,0.517116,1.07885,3.40824,-1.34483,0.115119,1.23798,2.01333,8.93793,0.404201,1.85146,-2.1809,1.16974,-0.0364317,4.94175,-1.12078,-3.49348,-2.33905,-6.27141,0.0974126,3.62662,-4.37762,0.486313,-3.7185,1.56993,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
91,152.408,94.3848,-0.722552,23.259,-187.478,24.7582,12.8355,-0.308664,-30.0773,93.4555,547.707,25.2779,26.4361,284.954,196.347,47.017,121.991,-13.1639,-121.08,-7.47075,-380.288,134.798,55.1272,-202.479,-49.0887,-134.057,54.1044,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
92,-7.29976,-3.50242,-1.20378,0.217593,10.7018,-9.21573,0.912438,7.59055,2.72271,2.40225,13.5347,-0.574192,1.86642,4.8184,4.34552,1.59101,-0.616555,-4.10492,2.76416,4.20191,-8.43474,15.5224,-15.2995,2.24326,1.17779,1.70591,-3.43902,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
93,-5.21116,-4.48644,3.62678,-0.808952,3.45581,3.35556,1.41847,-1.39471,-3.37053,0.847616,1.7818,-5.23189,0.41536,-10.9125,-0.952106,3.33364,4.72003,2.90697,-0.716623,-3.63002,0.501379,-6.10091,8.23573,-1.3966,-0.964392,0.848026,-2.45569,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
94,7.62349,3.10118,-2.66983,5.59786,-2.90151,-0.358628,1.8954,-0.400368,-0.0719831,-2.04229,3.21743,9.52527,-1.05805,-10.645,0.0479991,-1.65817,-7.60391,-5.35219,-3.39791,-4.73012,-0.350366,2.4092,0.700357,0.609135,-2.839,3.64983,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
95,47.2193,0.0671555,-3.7795,-1.15829,-26.8932,-10.334,-4.05219,15.2934,10.1748,0.171133,11.7454,7.85397,-7.12396,19.1972,9.48864,-4.94721,1.17814,0.715861,-9.86789,9.92067,-4.17147,26.2319,-25.9559,0.0564539,16.0472,-14.5687,5.98516,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
96,9.1797,3.66305,3.57239,33.6052,-69.0008,33.2288,13.8212,14.4131,-23.6318,16.5419,-14.0898,19.3774,-26.0165,9.78011,-0.959398,0.831876,-4.61029,20.1292,43.0982,-30.4691,22.4921,-65.9284,72.9372,-17.356,1.02301,4.47236,-6.57031,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
97,0.00819358,0.596514,-0.481242,2.52247,0.645264,1.84098,0.0218061,0.0413641,0.427138,0.0815461,2.40975,0.928769,-1.30175,1.8326,0.548156,-0.0532539,-2.22063,1.5164,0.866871,-2.72118,-1.0175,-4.30284,6.06158,-1.38716,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
98,-0.0873964,0.371653,-0.386871,0.442267,-0.632163,-1.40875,0.243239,0.155395,-0.273092,0.189983,0.494888,-1.25195,-0.0680797,-0.202562,0.157388,0.0534328,-0.134948,-1.29045,0.829333,0.785079,-0.941945,-0.743268,0.717913,-0.238037,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
99,5.43683,-11.1462,8.57181,8.54661,10.5878,14.505,-6.43959,-9.6148,1.63175,32.5954,120.012,-6.22386,6.08059,-5.63556,42.0389,7.61127,-3.93168,-31.4479,5.97856,-32.167,-71.0606,16.4626,-48.1425,39.8604,13.5322,4.21915,8.73821,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
100,-9.55573,2.89178,-1.28608,-1.00852,10.2125,3.87624,-5.67703,4.91623,2.49826,1.34447,-7.2841,3.29029,-0.928246,3.21924,-3.04829,-1.60947,-0.0499213,1.74331,-4.35787,-4.59578,4.21,6.85608,4.69163,-14.9125,5.36992,-4.13919,4.51149,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
101,2.31852,-1.24372,0.0488054,1.76409,-1.78619,0.819762,0.23627,3.60398,-1.53239,0.233306,-1.18937,-3.20541,-1.78596,1.70778,-0.164257,-0.579465,-0.364539,1.78861,1.10466,-2.03547,-0.0524434,-1.9415,-2.50003,4.76712,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
102,19.6822,0.404633,-0.445952,-3.38759,-16.2385,10.4291,-1.16838,-3.76881,5.42439,1.15323,-5.92031,12.4159,-0.104649,3.21791,-0.958263,-3.38466,-8.98679,7.07409,0.986688,-8.08139,4.94085,-7.46339,-1.41282,2.30856,1.07733,-3.07422,4.93537,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
103,2.19211,0.593872,0.351499,-0.459748,-3.30752,-2.74702,0.626348,-0.389095,0.294228,-1.06209,1.1909,-0.331006,0.115845,-1.04569,-0.240873,-0.0870941,-0.0633099,-1.2645,1.97763,2.59438,-0.889857,2.77143,-2.95287,1.10683,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
104,-56.589,-15.0025,9.69075,-0.403484,57.118,-8.35725,13.7362,6.72418,-12.6538,-1.93843,-1.6755,0.744712,-2.06386,22.8197,-4.84707,-12.1433,-2.72572,-1.43955,-10.1309,-3.91315,-3.26358,-10.709,-5.30589,42.8602,-36.6391,-7.26874,8.44275,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
105,-65.7544,-7.55083,-23.6565,12.6906,46.0579,-56.4012,-20.7776,0.703794,21.8052,32.8791,35.2904,-10.3666,-41.7801,124.55,65.8929,-39.9985,-5.0897,-70.7756,71.2264,89.9002,-30.2264,-61.5644,105.66,-4.2019,19.217,6.24358,5.37926,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
106,-9.79841,-0.855268,-6.05575,-7.44731,3.26604,0.552657,0.294855,-13.4586,5.64507,13.2111,24.4193,7.98657,-0.814692,-45.9313,1.65395,3.30085,2.14622,-13.7622,-1.77754,-0.00127563,-23.3029,1.08989,12.2513,-17.5291,-8.91741,-6.99841,10.6465,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
107,-10.8882,-5.65838,-0.141805,-3.03418,7.57216,2.06797,0.0120116,-1.33154,-0.204178,-0.802767,-3.0933,3.18565,2.66453,7.54426,0.424876,2.9978,4.52629,9.25524,1.74299,-2.33127,7.30216,2.17122,-1.9652,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
108,2.93322,0.344316,2.01495,3.60225,-7.17678,-2.8512,0.762219,3.83862,-2.07234,-3.82939,20.7273,-3.46421,0.0587953,-13.3922,4.30757,0.762818,-1.14288,5.37848,7.76907,1.66394,-16.2125,-10.8233,25.4785,-12.3614,-5.91934,-0.120608,2.25472,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
109,29.3699,1.8504,1.35301,75.8956,-20.8209,52.2354,-38.7913,-0.115579,-23.3358,-1.74843,185.72,-7.39802,-10.8203,59.9443,8.32868,-1.88461,7.39021,12.6966,30.8636,-47.4315,-145.524,-13.9702,36.8442,-37.9102,2.71215,-6.65255,8.78377,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
110,-1.66792,1.77255,12.7674,10.518,-56.263,-35.0305,28.845,-5.77248,-35.049,-2.52124,39.7842,-44.1658,5.20281,5.95959,4.68265,8.82028,38.9197,-2.31163,39.7507,7.93272,-39.2466,-42.4522,12.9921,15.0398,-8.52407,25.8947,-33.0543,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
111,-1.14675,-0.0857327,0.168382,-0.56704,1.76171,0.887465,-0.373219,-0.718771,0.29939,-0.20504,-0.943073,-1.39945,0.716387,0.51626,-0.669828,0.440915,0.961453,0.588824,-0.665425,-0.940654,0.027514,-1.42158,-0.037376,0.914931,0.879462,-1.49585,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
112,2.19651,-0.251377,0.470643,0.181788,-0.748224,-0.361228,0.147284,0.690823,-0.837247,0.131194,-0.083651,-1.59021,-0.0118297,-2.75919,-0.097756,0.305204,-0.466908,-1.06469,-0.408639,0.748573,0.0197713,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
113,15.7052,-1.23425,-7.83329,-6.45055,12.3147,21.1018,-3.08783,19.3603,17.9801,1.1107,-28.3612,6.80733,2.76283,11.0576,-9.75417,1.43207,-19.2106,-16.5107,-29.9398,-26.7703,16.0166,73.2287,-72.6994,0.657561,15.4278,-11.4503,14.461,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
114,-21.4872,-4.97237,-0.467269,9.87548,6.24625,16.2259,-0.700216,3.2612,6.49809,-6.91192,17.8438,15.9129,-1.03773,21.0576,2.98056,-3.18631,26.6028,21.5748,0.243264,-15.892,5.47552,10.8552,-32.5899,25.8462,8.92678,-7.1363,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
115,-5.40571,-1.42047,-0.281346,-0.876153,3.78944,0.93491,-0.123153,-0.0769562,-0.230067,-0.0207544,-0.66561,-0.153427,0.0986784,0.0090672,-0.621287,0.293198,0.939062,-0.444764,-0.563625,-0.831047,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
116,-13.7451,-1.44802,31.1991,17.5595,32.1191,7.67728,-22.7586,45.2456,10.1135,28.885,60.9861,-24.4883,-18.6344,-4.12674,36.9357,-18.0604,23.1748,-3.15861,9.39327,-19.2966,-35.3948,-96.3034,12.1527,68.8979,42.7641,14.1644,5.67416,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
117,0.489593,-1.4163,0.0898408,-0.874141,-0.402589,0.41616,-0.593754,1.38742,0.649121,0.580565,-0.673918,0.0575888,0.039717,0.501947,-0.153388,-0.130766,2.21932,-0.494883,-1.73246,-0.471487,-0.0351699,3.0614,-3.77024,1.21065,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
118,-0.871641,0.734725,0.863039,-1.83293,-0.0638266,-0.00326623,1.05863,-0.266434,0.451546,0.195457,-0.0433472,-1.51881,0.371492,1.06003,0.636646,0.182767,1.02319,-0.460002,-0.268849,0.0540965,-0.157603,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
119,-16.1373,-4.29229,-5.80118,17.138,44.3172,17.1743,3.01408,56.4238,21.1417,-3.46603,72.7061,7.23667,-7.17007,-27.2507,9.86206,-22.5433,4.60624,-37.3989,-10.7196,0.000757449,-46.3703,6.31356,-52.0168,54.7546,5.9543,46.2426,-57.4783,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
120,109.483,-15.5429,14.9493,-1.68941,-86.3,-16.7668,6.8383,-2.05647,-14.7336,1.54644,26.4583,-33.5905,7.32248,0.191137,4.00303,15.9571,-0.83293,-20.1425,-0.0609047,11.5195,-26.9687,-7.94053,-50.2147,65.9043,-10.7769,10.1156,-14.1428,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
121,13.5044,-50.6068,0.492095,-18.6481,-5.67514,32.1477,-1.54034,-44.3213,6.7035,17.4678,25.0425,38.2507,9.62896,23.3933,30.4189,-13.7726,7.73856,8.40313,1.7094,-30.6359,-28.8855,-45.2466,31.0631,12.8126,-9.06785,17.4663,-18.3744,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
122,-0.815612,-1.76987,0.48002,-0.341275,1.31217,-2.67739,-0.626731,-2.94532,1.27768,0.90648,5.90977,3.72991,-0.846547,-4.97052,0.938267,-2.12751,-0.382842,-3.46071,-0.132296,3.38751,-5.88119,-3.26175,5.37896,-1.01998,-1.57009,-0.0711466,0.250556,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
123,59.2709,18.9621,-45.7085,25.9816,-63.6156,-6.41533,6.94692,68.9027,39.6112,20.0196,-25.5612,-62.6933,-30.2443,113.575,27.0567,-20.7461,21.0505,-112.81,8.49205,53.6233,-21.3972,-106.86,133.752,-49.4715,68.3016,-46.0858,-12.4709,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
124,-15.3948,1.33299,0.451938,4.32631,8.8994,2.32574,1.1902,3.7553,-0.561423,-0.456949,3.27424,-2.50742,-0.922682,0.268288,-0.575725,-0.791481,6.25647,0.0732719,-0.543134,-1.56207,-2.91845,-7.02905,10.0659,-3.75176,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
125,-32.4227,12.7343,-38.463,1.92473,33.9046,-79.6887,-23.6402,39.0636,45.4235,12.2717,22.6178,21.9661,-13.2293,55.531,30.3947,-16.7783,-25.494,8.39143,30.25,59.1182,-5.2871,-26.3281,100.131,-49.642,-17.7488,7.0584,-13.0614,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
126,17.8975,-0.75293,-3.3767,-4.59517,-25.9201,-0.59267,-5.34659,5.47563,-4.52757,10.6857,7.67797,-19.2033,-1.68136,-9.65151,9.10232,3.11603,-15.762,-22.4026,11.3052,-0.191153,-29.2572,3.27281,-4.71934,3.9189,-7.8238,-0.953858,12.4713,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
