FILE_NAME:,
name=,core-0020220628043754.csv,
BASIC_SAVEFILE_INFO:,
,core_save_id,core_aim,core_no,year,month,day,hour,minute,sec,
core_save_id,0020220628043754,0,0,2022,06,28,04,37,54,
BASIC_NETWORK_INFO:,net_info_category,no_of_input_neuron,no_of_output_neuron,
,net_info_category,27,2,
DATA_LABEL_AND_OUTPUT_NEURON_INDEX:,
[data_label~output_neuron_index],100~0,200~1,
PATH_INFO:,
no_of_path=,171,
path_id,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,input_neuron_id,output_neuron_id
0,-3.47835,-0.608565,-0.807698,0.0900424,-0.760764,-0.357358,-2.78851,-1.85446,-2.5952,2.44675,-0.0535744,-1.06889,-0.271756,-1.95826,3.0357,-0.936895,0.385206,-1.03586,0.7118,-0.313774,1.06543,4.97161,-0.172177,-0.0630929,-0.018529,-0.665543,-0.152511,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
63,-26.3814,7.67503,-19.9693,2.33267,3.0982,0.19796,7.52501,10.1598,39.5205,6.96815,-0.581154,2.75872,-2.86102,11.6434,-3.78315,-9.32613,-13.5981,-0.530623,-8.80352,-5.429,0.9516,-24.4783,-10.4962,7.99953,-3.20921,5.55248,-8.30839,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
64,-30.5486,18.0539,-41.4337,-23.1708,-169.049,-5.38495,-18.4726,-1.92818,47.0429,5.27588,2.6303,56.9713,-6.6448,-16.4038,33.941,53.7511,-20.2304,6.94631,-27.5566,-39.0796,-28.0032,-26.9172,-18.3696,15.11,-8.41044,33.8685,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
65,27.367,22.7413,-40.0093,-106.618,-5.48588,-87.6941,-13.4061,18.5886,-122.379,160.41,-16.8764,-13.4103,-54.9825,-10.879,8.85705,-12.512,14.2348,54.5274,-27.2996,-49.1283,74.2825,41.8221,74.6075,-2.34401,-110.855,-41.2955,10.3051,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
66,72.8966,-24.3871,9.07611,26.3583,125.55,4.28696,56.5113,-21.8519,-0.542833,1.50565,-35.2099,2.1582,6.93131,10.9388,10.5009,-10.6243,-6.81173,-9.36465,21.261,-27.1314,-10.0343,-20.8126,-18.9782,15.6475,-17.0022,-48.6104,5.629,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
67,0.266795,0.0918857,-1.29756,0.165939,0.0245705,-0.240906,3.37678,1.76013,-0.683474,-1.05245,-2.17135,-3.45698,2.19539,0.838219,-0.278602,0.729756,0.339353,0.409417,2.26025,1.33878,1.49629,-2.91613,-0.763539,-1.24954,1.14343,0.606924,-0.660456,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
68,9.6899,3.70342,-30.7756,-2.31358,-23.0888,0.864223,-108.069,-52.8641,-50.105,-54.7811,16.1187,-53.5027,-3.55406,-117.867,121.738,-12.7725,-28.8671,56.1145,100.178,9.27357,53.6254,158.468,-97.5658,9.76238,52.3569,50.2373,84.9954,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
69,14.2898,87.6992,235.161,204.772,-174.538,-315.221,276.876,-298.78,389.013,-174.054,250.424,88.6313,-21.5746,340.254,-677.226,-105.503,83.2589,-269.246,432.047,125.552,186.154,-233.068,-354.389,146.419,181.76,73.8372,-247.107,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
70,-50.1899,-9.61836,-50.5852,-45.0557,-14.1835,17.2887,-24.2578,18.437,29.4919,8.59771,-3.33962,-15.5464,21.7504,58.6273,-31.1687,-9.88724,-31.9443,-7.55676,-39.8482,2.44199,20.1704,-45.4061,52.1461,2.5498,-12.0888,27.8611,8.66963,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
71,-0.0498899,0.876842,-1.31647,-0.464107,-0.0903068,0.840851,-0.747149,-0.134584,-1.73838,-0.295375,-0.425111,-1.36834,-0.0627168,1.18752,-0.51739,-0.445164,0.513115,1.46945,-0.0565039,0.389098,0.359329,3.0136,0.66828,-0.741488,0.873669,-1.3951,0.356108,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
72,2.11741,0.453118,-0.825555,0.537549,0.21287,1.94196,-1.35556,0.630887,-4.26348,1.4254,1.28044,5.87075,-2.23102,-5.73689,4.47089,0.00164407,-0.976709,1.41897,-2.24391,-0.740625,-4.63397,1.11264,1.30541,0.715119,-0.630707,4.83859,1.08168,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
73,-0.0691024,0.181064,-0.40614,-0.482952,-3.86642,0.490273,1.12528,-2.11432,0.867655,0.804825,1.57085,-0.166299,-0.493758,-0.41956,0.970383,0.538254,-3.17374,1.16333,-0.698597,-1.03707,-0.0448563,-2.63083,2.83651,-0.342387,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
74,-4.52039,-2.48977,4.00867,-1.48782,-1.23243,-0.768584,-0.980694,0.831762,-0.356005,5.19669,2.95156,4.987,-5.92789,-2.2382,2.03642,-2.22677,2.19779,-0.0783065,-5.70722,-2.32479,-0.0777779,-1.47805,-0.31323,-0.0686612,0.335984,4.7488,0.208783,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
75,1.24433,-3.20592,11.1034,1.15765,-15.4409,-2.52901,-15.517,-1.99558,-10.9284,3.72854,-5.80473,5.65164,-13.6636,-3.09057,12.2765,-1.66986,18.622,-1.45803,0.899199,-0.980086,-1.69928,19.5547,3.5058,-2.68395,8.88577,4.59723,-5.82695,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
76,17.3013,3.07201,-18.6689,-2.35392,-4.66229,0.0136849,-18.4108,2.72752,-0.406598,-2.88925,0.763571,0.467524,-7.58319,4.79187,-0.934025,6.38463,-4.87856,-4.82985,-19.5174,6.85359,12.2683,3.72186,9.66103,-7.5959,6.76595,-7.38517,7.93882,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
77,29.5601,-8.90273,9.90163,6.01144,-3.91809,-6.04549,-20.4272,-0.0764114,-15.6907,-21.9115,-31.483,44.4732,0.624909,1.39728,6.27037,7.58329,8.45948,7.22906,-40.2265,12.2089,-5.43849,6.713,0.63345,-17.7013,11.663,13.2907,-3.37217,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
78,0.448304,-6.93984,22.1123,-19.2763,6.05023,-0.577515,-33.0579,-17.207,-42.8089,25.1019,99.1275,-0.381031,-31.7375,31.0119,-114.061,-16.3768,40.0203,-1.92303,20.6075,16.1594,7.7283,68.9925,-36.7376,20.9606,-2.25496,16.7176,16.8303,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
79,-0.925193,-0.37567,0.832217,-0.35559,-1.10269,-0.141061,-0.376498,-0.220866,0.0342975,-0.803726,-0.754777,0.428709,0.835439,0.402433,-0.298501,0.383348,-0.518647,-1.00695,-0.640172,0.279741,-0.784195,0.0945883,0.759348,-0.466263,-0.0962414,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
80,-4.73218,0.721899,3.40205,-0.959254,-40.0271,1.33753,-5.20959,0.555399,-0.586032,-2.79163,-6.14165,4.14959,4.56356,3.51273,3.42724,14.4317,-2.75101,-5.38724,-10.8959,-3.77212,-1.92537,3.65331,5.33387,-0.156026,-5.46173,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
81,-0.0306267,-5.34404,15.8832,-0.537791,0.112867,-1.2723,27.15,-6.48638,11.4309,-1.30193,5.66201,8.24729,-2.9205,-12.0067,9.64529,-4.29098,-5.49083,11.2533,-1.36218,1.3033,-9.73512,-17.0464,5.17042,1.71127,4.89721,-10.8319,0.541225,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
82,-1.03108,-0.361851,-3.61143,-0.241972,0.34795,-1.09922,-4.10214,-0.612059,-0.675506,-1.26599,-2.33984,-0.596026,1.47037,1.18392,0.483454,1.37173,-0.586699,-0.668913,0.767486,0.126949,-1.99181,1.41508,2.27526,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
83,0.839506,4.2716,-0.557508,1.88539,1.40275,2.45472,8.10263,10.9233,-6.27602,-1.03008,0.690567,2.25869,-1.05107,-0.809031,2.03949,2.33921,-1.95427,-4.48252,-17.2606,0.282373,-1.14064,-15.5723,19.9576,0.0532284,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
84,-3.21438,-1.55331,-3.29331,-4.68437,10.2247,-0.990184,-6.30732,-2.89607,12.8789,8.7938,1.45597,-1.8533,-3.39637,6.4243,-7.54651,-6.16187,-0.666995,-2.21827,4.43989,0.170008,-0.816246,-15.9793,3.64354,-2.7348,-3.58896,2.79634,0.00158627,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
85,1.24404,-0.5214,-0.13078,-2.42017,-0.740037,-0.600857,1.64126,-0.279186,0.476225,-1.26146,-1.69358,-1.62528,-0.326717,2.55245,2.92034,0.488693,-0.0632937,-1.51281,0.54837,-3.34397,-0.314675,-3.20523,0.385565,-1.42163,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
86,0.152205,-5.1008,-18.0644,6.45929,-2.34029,1.18919,-3.91803,10.4476,25.0685,-0.778996,-8.5924,11.4677,0.815252,-23.4038,-8.21883,19.6313,-22.958,-0.20561,33.7232,2.85001,-13.9295,-34.2196,-26.8013,-7.6268,0.917443,17.9009,25.8499,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
87,283.488,-133.945,186.817,-92.7649,-290.946,-70.632,609.807,-260.94,111.8,326.195,-441.241,159.721,-306.899,1045.13,360.126,-38.1328,258.212,-381.325,64.2055,-604.852,-238.678,-370.862,-457.646,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
88,-9.88729,0.103911,2.3153,-19.408,-1.18169,-3.06853,-15.6846,-8.43932,-15.2231,11.2657,11.6784,4.03649,-16.0241,-14.5013,16.0231,-13.2843,-0.119559,-21.1816,-3.17074,-4.65926,32.328,19.3773,-6.48969,-4.4502,-10.5071,-5.2936,0.0373888,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
89,-92.2783,-16.5591,182.44,-43.4568,6.49845,-31.4546,181.087,109.583,47.2097,88.3842,47.7925,-105.153,-98.7391,178.287,-170.634,-49.8805,50.1604,-98.1188,14.2074,-30.5725,155.865,1.03833,-81.0997,18.9284,-16.6656,-109.675,-42.759,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
90,-349.049,7.29243,-9.42222,-47.7235,-44.6529,-1.66142,42.3224,-118.631,-147.12,210.018,288.759,-208.59,-142.257,-197.439,-30.31,-49.6283,99.0384,-14.5305,222.817,-30.219,301.299,103.847,-239.366,-8.62306,6.57079,-20.8993,-23.9826,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
91,293.2,19.0903,-44.9605,-14.4073,-0.725986,-12.6887,-1.27133,5.98118,-50.7745,51.8939,-9.88791,-52.4314,7.17923,17.7561,1.71963,28.9066,13.0788,5.44552,24.7079,-5.2601,50.6306,16.1417,6.44293,-45.3779,11.4358,-5.7415,-3.76996,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
92,1.22978,4.09698,41.9783,-3.10323,-5.53274,9.96681,-18.0068,-0.113935,21.0306,-12.1385,-15.7551,-12.7904,-1.59785,28.517,24.4544,-20.5663,27.2244,-40.7423,-42.0216,-12.7814,-41.9204,64.232,98.7188,-4.0026,-18.1445,-63.0941,-87.4265,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
93,0.29094,-45.8894,106.419,-2.32516,-88.0943,-10.5374,-19.5145,-52.6219,-23.1237,23.6581,44.2188,39.6953,-30.6889,4.03342,-24.2543,-10.2251,45.3814,-8.25184,-1.93478,0.642968,47.552,47.2613,-94.4767,-3.31751,-31.2107,52.1748,-31.7803,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
94,36.6531,-6.79967,36.5738,-43.0102,1.01502,-20.9489,-58.685,42.0296,-41.6606,36.5373,97.4585,-38.5231,-57.9735,-55.2102,81.7453,-45.9397,45.8606,-79.5208,20.7462,-86.8051,117.536,3.20444,23.2565,28.0405,-24.0818,32.963,-20.3005,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
95,0.210098,-2.11818,2.2291,0.290683,-0.143472,-1.48379,-10.1617,-2.52139,-9.71378,12.4846,7.38786,3.34378,-3.97875,2.47822,-7.33353,-2.73372,4.67618,-3.35332,-4.54168,-0.746555,3.07007,9.88334,-1.17173,-2.62875,-3.53844,4.92282,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
96,-110.205,-25.9584,-101.948,-5.81588,109.479,9.08974,123.737,-27.5338,241.9,24.9404,-45.041,33.7674,49.0428,16.3496,-50.5034,-11.1965,-139.026,-0.212497,34.3332,-11.8797,-67.4979,-239.788,-55.2441,-15.5229,-52.8208,13.1099,-25.0536,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
97,9.68004,4.23084,2.69509,-9.38736,-7.34789,-6.2102,4.7791,10.8857,0.487501,-4.96415,-7.92313,7.34139,1.77225,-4.49289,-1.84983,6.13645,-0.729138,0,0,0,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
98,-3.54053,-18.1348,9.50137,-4.08306,-1.20473,-3.31849,10.774,-7.2025,-8.35369,-13.2582,-35.8159,10.3836,21.9828,-1.83854,16.8185,12.5405,-0.984691,18.5177,1.11718,-5.5865,-5.75017,-41.5616,-20.9163,-6.11087,-14.6692,21.7341,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
99,0.126778,-0.0159499,0.663424,0.563722,0.0814999,0.0562737,-1.39725,-0.881314,-0.647719,-1.10062,0.257082,1.92934,-0.0524593,-0.961536,-0.22096,0.195977,0.151307,0.27466,-1.22734,0.198375,-1.60148,0.941998,0.349297,0.256631,-0.793473,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
100,-0.117489,-0.244856,0.159423,-0.163387,0.764868,0.264485,0.123807,-0.972119,0.957275,0.980092,2.06042,-0.62782,-1.37769,2.95931,-3.21308,-0.79478,-0.545325,-0.944834,0,0,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
101,1.48413,0.170373,0.121687,0.114595,0.11718,0.0370275,0.388408,-0.095781,0.37626,1.2665,0.142363,-0.462206,-1.15307,0.637164,0.168247,-0.375769,0,0,0,0,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
102,-0.357035,-0.0801007,0.115999,-0.592313,-0.368157,-0.454265,-0.952339,0.296653,-0.644919,0.717113,0.241153,0.770051,-0.393783,0.0885245,-0.150219,-0.428474,-0.174972,-0.571111,-0.707756,-0.359094,0.0979411,0.913083,0.788982,-0.0821003,-0.0327304,0.37055,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
103,0.315988,1.69431,1.51113,4.13961,18.4106,-0.599999,17.7025,3.57947,6.44428,-2.91155,2.68148,6.3461,1.25112,3.95075,-16.9746,-2.29053,-3.29441,-1.53318,-1.25145,1.82515,0.416481,-24.4697,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
104,166.907,-3.76362,3.57756,27.3261,20.0977,2.51279,-30.296,51.715,59.5023,-94.0968,-124.646,95.6286,65.5018,87.0661,9.76688,22.1881,-42.4053,7.74206,-102.964,14.8069,-135.892,-41.1612,109.09,3.33069,-2.94195,15.4491,11.8838,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
105,0.519734,-0.484318,-0.0679602,-0.991546,-0.0921582,-0.00898944,3.28041,0.501811,-1.25283,0.971552,-0.767246,0.186019,-1.57074,4.7836,-1.07017,-0.207524,-0.496287,-0.121622,-1.90266,-0.836097,0.135009,-4.05552,2.50214,-0.888228,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
106,-0.473884,1.05344,-0.526595,1.51072,-2.95421,0.244928,-7.00343,-0.181679,3.48363,-1.32823,3.70152,7.16889,-3.34193,2.42648,-4.94588,-1.36861,-1.52701,-9.49221,-7.07749,4.25614,4.13289,-8.57009,2.6915,-1.62205,-2.14322,8.25212,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
107,-0.908155,-0.184697,-0.77553,-0.474785,0.380927,-0.505351,-0.92085,0.212485,-0.10054,1.17227,-0.0392815,0.338176,-0.252899,0.916162,-0.672495,-0.611175,-0.580708,0.110099,-1.00695,-0.162037,0.33262,0.714442,1.01669,-0.116817,0.0977803,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
108,-0.568202,-0.458559,2.16652,-1.71354,-20.39,-8.8613,-7.06574,-2.79962,6.61478,3.27665,-6.81097,8.40651,2.53606,-5.71163,-1.46266,11.3874,-7.63367,3.77211,4.81533,-2.94582,-1.91948,1.25197,-1.45682,2.7557,-4.91704,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
109,4.29932,-13.4333,-0.981843,1.75899,-24.4077,-6.13549,-10.1129,-9.38611,4.59546,2.94753,-9.02326,7.19982,-2.49053,17.0588,-0.788423,19.6045,-5.42244,0.35361,-4.73088,0.254066,1.73706,-0.0822096,2.49517,2.50732,-2.684,-2.80968,-3.86348,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
110,0.729205,1.26617,-4.03362,-4.69266,-0.462315,-0.854622,-5.50031,-1.03922,-1.39379,4.16515,3.6809,1.7255,-3.02237,1.47548,-4.35546,-0.472922,-0.731955,-0.727353,1.93941,-2.46055,-2.90499,2.86029,0.981498,-1.07404,-3.2859,3.34562,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
111,-2.58667,1.73825,18.9431,3.90645,1.53838,-1.44103,2.08743,3.38686,-6.79102,-14.5175,-15.9342,12.5147,14.0922,-0.854384,5.85491,-2.83232,4.96428,-6.82624,-16.1241,8.64346,-0.125511,11.6016,10.8166,-3.54175,5.75506,-14.0893,-1.70019,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
112,-2.18436,-4.43565,-1.47677,1.96343,-5.71791,-12.6345,-0.0300697,-2.21775,-0.174595,14.1103,2.95214,-0.320178,-0.879207,-3.82708,4.51107,0,0,0,0,0,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
113,-0.318722,-0.132883,0.335954,-0.462458,-0.756765,0.0752921,0.578833,-1.89955,1.21908,0.471662,0.261978,0.50402,0.0602105,1.32722,0.145041,-1.05974,-1.18886,0.0567997,0,0,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
114,3.28307,-1.14783,3.08383,-0.545693,-1.95619,-0.119609,-1.66161,0.214046,-0.679685,1.1562,1.1029,-2.54943,-3.32101,0.128302,0.559784,0.546101,0.757325,0.277781,0.845743,-0.0463991,1.43914,1.87459,-1.50273,-1.57823,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
115,0.618931,-0.302837,0.0359417,-0.104646,0.0453214,0.209527,1.17885,-0.110937,0.871536,1.28927,0.483878,0.193813,-1.14942,1.73606,-2.32942,-0.0591959,-0.50764,-0.13004,-0.369585,0.935683,0.0600129,-0.0979797,-0.756097,0.204456,-0.727477,-0.711875,0.050276,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
116,-1.12822,0.178592,-0.915277,-0.561754,-0.116465,0.182764,0.857065,0.956454,1.23223,0.912552,-0.368501,0.427563,0.000948152,0.263526,-0.0146781,-0.335158,-0.536261,-0.370578,0.303504,-0.0310466,-0.412547,-1.56935,-0.0488429,0.122,-0.368733,0.426131,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
117,8.94963,1.29537,-0.243739,2.77953,9.50768,0.247967,-13.7621,3.34991,-6.19773,-5.67698,-1.07513,11.8698,2.99668,-13.244,5.07061,-3.88673,-4.19975,5.42045,-4.8614,3.65295,-10.4742,29.3742,2.30354,0.615769,0.636342,0.0912046,2.13942,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
118,5.57183,-0.119437,0.142997,0.740361,0.311391,1.22832,-0.112061,-0.780797,-1.79168,-0.354328,0.600292,-1.04947,-0.232819,-0.196587,1.8804,-0.264576,-0.411378,-0.505075,-0.588671,0.351743,1.65766,2.87083,0.0725126,-0.495024,0.792065,-0.771435,0.220461,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
119,-0.0219453,0.816742,-2.19461,0.18384,0.850572,0.66295,0.985135,-1.22045,-1.31674,-0.97865,-0.874798,-0.496217,2.21895,-1.45889,2.36442,-0.0243593,-1.05733,1.43668,-0.836545,0.619447,-0.224698,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
120,6.76802,6.34661,-1.89733,6.41638,-10.012,2.7109,15.2391,-2.20468,15.1457,-2.83445,-13.4377,8.90482,-0.310287,5.63717,13.552,-1.22663,-13.472,6.51294,-11.2923,4.47563,-5.68999,-18.0831,5.86303,3.00062,2.81628,-8.39638,8.30377,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
121,251.845,-295.268,954.496,333.325,144.13,60.3392,970.321,-179.443,15.8315,116.829,158.411,-598.32,-166.477,14.7369,204.97,20.6578,120.519,-171.138,208.365,37.3733,-13.7945,-157.556,432.143,77.6506,6.24868,-724.867,-407.163,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
122,-10.7348,8.63465,-14.8747,-17.8707,-3.01982,8.25406,-97.8427,-41.3197,-108.187,-25.0354,55.4814,-25.9721,8.1962,-50.5052,4.22892,-4.20058,31.4226,51.8756,-15.4553,6.16057,48.8195,183.672,-44.1066,9.74844,-7.87304,-40.7999,27.0413,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
123,149.53,-14.7095,105.627,-5.94277,1484.26,-38.5109,-201.804,-132.768,-273.018,153.951,102.456,-66.6777,-127.769,193.663,-274.33,-669.286,209.564,188.969,242.211,-25.8817,-116.935,197.615,-166.114,-42.1118,-24.4519,354.483,-13.1423,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
124,4.65935,108.077,-489.546,119.937,41.0031,-9.1513,753.807,204.961,152.527,14.2624,-12.2696,338.703,-43.8708,-277.131,305.999,418.664,-561.732,-168.618,-655.983,-166.358,-431.565,-864.185,518.936,-16.7326,-102.404,-410.068,153.532,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
125,2.77531,25.2096,-9.26817,0.421171,-20.1374,4.55101,16.1037,3.74719,19.0766,0.0387752,15.2519,3.28526,-0.859822,7.61885,-20.9009,-0.37399,-16.6139,-1.76066,-1.8785,-3.98945,1.62495,-29.2785,1.2822,-2.1829,4.42291,-2.26442,8.32723,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
126,-105.018,41.4398,8.80003,12.4137,-882288,13.5734,-9.55214,0.0489258,0.0265807,0.707992,-0.170573,0.00655541,1.08249,-0.0985003,1.60242,437.652,-0.0111254,0.0952963,-1.57917,11.2584,0.0927955,1.79255e+06,0.927886,0.806499,-1.72065,15.7166,-882288,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
127,22.9086,-35.933,203.808,119.67,-8.96743,-45.8101,-311.664,-82.7021,304.986,-93.6357,196.498,79.9622,-100.705,121.217,-326.244,-123.892,-31.4243,-162.246,187.366,5.66223,-117.831,774.845,-138.95,60.018,80.937,-222.227,-162.235,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
128,601.497,135.212,-94.0095,210.979,-0.0467718,99.0652,22.0041,52.6898,-57.427,-257.839,-88.3154,-108.753,180.344,-286.509,233.563,117.94,-7.77305,79.7161,-14.3869,101.664,33.5302,5.50764,155.614,-51.1924,230.764,-62.8764,13.5441,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
