FILE_NAME:,
name=,core-5520220628043754.csv,
BASIC_SAVEFILE_INFO:,
,core_save_id,core_aim,core_no,year,month,day,hour,minute,sec,
core_save_id,5520220628043754,5,5,2022,06,28,04,37,54,
BASIC_NETWORK_INFO:,net_info_category,no_of_input_neuron,no_of_output_neuron,
,net_info_category,31,2,
DATA_LABEL_AND_OUTPUT_NEURON_INDEX:,
[data_label~output_neuron_index],100~0,200~1,
PATH_INFO:,
no_of_path=,140,
path_id,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,input_neuron_id,output_neuron_id
0,33.2849,-64.0026,-14.4323,24.36,13.759,-9.3224,15.7809,6.46642,-37.9734,-19.6462,2.3061,-34.9706,-210.446,123.567,75.1527,45.891,-52.0352,-24.7005,-88.1305,11.8214,28.4928,-3.50729,3.21909,2.32624,38.4262,-54.3386,8.34407,-313.745,4.31155,-316.338,-26.1495,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],0,
55,-19.6671,-2.16734,8.4989,7.48693,-10.8038,-1.21919,5.82166,-32.2044,39.6527,-0.652012,-2.76149,-7.21095,21.2849,1.95221,-11.1595,0.867343,-3.887,-1.24556,-11.2788,7.26462,3.95481,7.79766,-1.15583,-3.19124,-0.0221486,1.33899,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],0,
56,4.69466,0.69464,-4.00893,2.56618,1.08428,-2.12246,-1.78941,0.153757,-5.38253,0.640708,1.40673,0.615194,-7.24564,1.83486,3.7343,-3.21903,-2.41851,4.49469,-2.17941,-2.15178,1.68322,-1.57487,-0.331306,0.138992,0.435112,1.70149,0.351895,-7.15985,6.97424,-6.41825,5.99688,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],0,
57,-4.62802,4.79537,-0.466754,0.564588,2.79855,-5.91961,7.35988,-5.48191,-4.9594,11.2184,-1.83362,-11.0774,0.598135,-5.4502,0.521088,-3.35924,0.831814,-0.365671,-8.50107,-6.62455,8.54626,-0.0404302,-1.70672,-1.14035,4.87072,-1.84051,0.178855,-3.122,3.18049,-3.31773,1.48016,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],0,
58,-15.0052,-9.48817,-0.477292,-0.472469,-2.92527,0.19438,32.4216,-5.15693,8.91773,-31.2177,5.37692,9.40166,-10.3889,8.12245,-15.878,-13.0743,24.7189,-8.30722,-1.46311,2.66702,-12.3449,-13.632,0.042865,9.08552,12.0425,-1.38669,-14.0211,-13.5265,26.5766,4.08514,-6.40333,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],0,
59,-14.2786,8.22259,-43.1037,-167.139,-20.9491,59.2896,-140.172,-265.24,312.474,425.081,-94.8145,49.2314,318.136,-224.68,226.127,180.727,-194.616,-71.8136,-134.529,51.3219,93.2089,31.3573,5.42609,-33.6023,49.3112,33.9151,-203.316,803.445,-370.337,511.507,-192.542,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
60,-50.4435,36.8612,-2.39701,3.80992,25.3481,-18.5473,15.6063,4.52213,-45.1826,-37.8069,34.817,-6.38328,35.9192,-54.1788,-14.1881,152.048,22.5124,-104.461,7.29735,-26.5419,22.5002,42.9126,-2.97725,-2.4476,38.9193,-43.4645,35.9967,562.005,-20.8145,539.826,-227.226,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
61,-0.00441126,0.151226,0.793834,-1.42934,2.00838,-0.284519,-1.96896,-0.889597,3.10592,1.1,-0.137755,-1.19697,0.21315,2.36228,0.446086,0.475015,-0.459341,-1.09244,-0.974188,-0.325318,0.593976,-1.075,0.119275,-0.329065,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
62,24.3889,6.88101,-3.74879,7.12066,2.67688,-10.3674,-15.3478,-21.5817,46.0873,-42.4568,9.41797,83.8366,30.5133,51.3451,-34.1953,10.9648,-18.4647,13.8555,-103.517,-58.6774,69.6149,-15.3742,3.53786,-5.57572,66.0301,-19.8263,28.8277,32.7274,-22.3161,29.7536,18.5204,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
63,4.06287,31.6453,11.5138,-2.49336,15.21,-6.26526,-56.4048,87.0186,-37.5929,32.0393,-32.9287,-54.7067,73.8779,-35.2199,-12.2379,40.1401,-35.4091,-45.1129,8.90627,14.0278,-10.146,130.269,4.26516,-0.761464,8.28323,-8.33581,-10.1987,403.45,-157.052,309.792,-94.4111,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
64,-145.805,178.817,-43.4038,-55.3708,85.0296,-31.0792,37.4601,175.346,-282.164,-194.335,-4.10535,120.289,180.734,-90.1718,-110.55,-13.3768,0.426981,4.21943,-65.227,46.1881,0.578121,-45.4289,5.54387,2.54747,19.485,38.483,-122.399,-414.386,61.9997,-259.411,71.4787,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],0,
65,-1.31116,-4.57798,6.59371,4.72323,-1.44775,0.47232,23.1494,10.1566,-30.7066,3.48307,-15.1848,-3.88607,-20.1484,0.391232,3.26384,7.19804,-9.64928,13.7291,-36.7638,-24.8616,27.8171,4.98504,1.63523,0.883839,22.7411,-31.8414,44.0305,-3.12258,15.7273,-3.69624,-14.8411,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],0,
66,0.317042,8.94845,-3.79422,1.31221,-13.3728,10.8947,-10.3491,10.8739,-9.88777,-2.28048,0.722201,-6.32361,33.7595,-26.3206,-7.20795,-8.63492,0.268671,5.85271,9.89039,5.63156,-4.81237,-0.168791,0.0925382,0.304038,-9.19269,6.99934,-10.2375,1.47046,1.87238,4.923,-3.23147,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
67,-2.06594,1.01859,1.17981,0.786871,1.2395,-1.6426,-3.47871,-1.26223,0.117268,1.21264,-0.173038,0.0683233,6.4287,-4.24011,2.78701,-0.745694,-2.80517,2.63598,-1.86785,-0.551129,1.75382,-0.729214,0.511858,0.0152193,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
68,8.13127,20.8995,0.665571,2.43349,2.39365,4.60773,-3.94075,5.34123,-14.8859,21.5951,-88.1337,48.3336,5.59581,1.49954,-10.7296,5.07488,1.06498,-7.58634,1.6405,2.2468,-5.8195,1.7749,0.0402962,0.0257408,1.42177,-7.22001,7.79952,2.36594,-6.02113,-2.71211,-1.30876,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
69,10.4649,-5.22224,0.00788452,1.10347,3.02244,-3.27387,-6.5555,-7.09958,5.62228,44.3228,-7.68497,-8.08316,6.68824,-7.41334,8.86008,31.6194,-20.4637,10.352,-19.0162,-7.25651,21.4766,-3.94977,5.46013,0.381768,-6.36332,9.95144,-2.50051,132.54,-28.8187,109.712,-26.5105,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
70,17.0333,-3.29897,7.46537,-0.788884,17.4748,-23.7525,-14.3043,10.4112,-7.23311,-114.078,-16.6077,9.68644,-32.4634,8.17869,22.2213,10.4437,-36.6763,47.099,-15.4109,-18.9085,0.684374,-3.14071,-9.21634e-05,2.01725,6.25204,1.75794,16.8263,-140.985,508.142,-219.783,4.31778,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
71,6.32325,-56.7908,12.131,-4.26975,-74.9567,72,25.4511,-223.241,160.921,-3.13658,38.6814,299.006,77.9752,-19.4527,49.9694,201.508,-7.72393,-159.237,-25.9342,-37.0404,10.8883,25.9386,-1.56423,-4.10115,77.323,-46.44,75.4006,392.894,-86.7267,117.383,-66.8174,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
72,-1.38389,-2.28906,1.22719,0.102258,-1.82657,1.13063,-7.40208,8.33902,1.21705,-5.37074,-3.22673,-4.08404,7.54215,-7.39318,7.08602,3.18773,-11.6374,3.14883,8.11806,-1.28383,-6.76452,0.969945,1.87292,2.02848,0.549088,-2.64168,3.67112,45.2353,107.217,12.0101,-21.146,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
73,-14.9636,-5.29071,7.91276,1.14731,-3.34326,-3.98426,0.69894,-0.136332,11.8993,6.23704,0.114021,-5.83432,4.11747,-13.0774,-1.91676,6.60267,10.4679,-16.4902,1.77846,6.08917,6.57128,1.5152,1.54445,1.07008,-7.92549,-3.96269,-3.59424,127.44,50.0397,100.927,-59.833,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
74,17.1031,25.5858,-10.6839,-0.0362846,8.6715,-0.618977,-36.0658,25.4617,-25.7715,5.04253,2.40459,-5.597,30.4609,-14.7102,2.96932,-8.50452,2.73965,5.34351,-4.91161,2.13093,-3.23151,3.04142,-4.86508,5.89604,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],0,
75,-5.37807,-10.1709,-2.14373,-20.4216,-26.1899,44.258,48.3992,18.0165,-19.6833,5.38516,-7.62143,8.06696,-20.4079,20.8628,-19.0257,-2.65815,-17.6015,-39.2749,-46.1053,-41.9431,27.5462,-12.6639,8.33485,-10.0147,39.1714,-30.5495,28.3303,-337.454,30.0944,-366.317,92.8873,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],0,
76,4.59897,2.93354,-0.403513,-1.05589,1.04728,-0.162472,-21.3976,-0.107489,14.6954,3.41191,-3.95137,22.74,17.4814,-5.90664,4.19499,9.13435,0.465717,-4.86945,8.61837,-1.39024,-0.279849,2.35084,-0.341005,0.4873,-9.77686,0.276294,11.4467,67.0997,-53.882,67.7195,-18.0873,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
77,1.66017,-2.06925,0.438511,0.0789498,-1.12765,-0.15127,-2.86842,5.03905,-0.455333,-0.982557,3.51603,-0.429583,-1.28968,0.912208,0.272588,4.71307,0.21354,-3.22539,1.68004,1.07149,-0.18629,0.731459,5.40163e-06,0.00876521,-1.03464,0.458221,-1.52013,1.01974,-1.34425,-3.43568,-1.3111,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
78,5.34315,1.04215,3.23871,0.981326,-2.89929,9.78141,-21.9056,7.60766,12.6453,-17.7136,22.1734,0.323913,33.2995,-9.48594,-3.32209,1.37148,5.3685,-6.70722,5.21953,-4.0103,-2.01327,0.13577,0.976914,-0.303787,-0.244024,-1.3123,2.98803,13.8577,-9.60886,13.1402,5.70939,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
79,-0.135315,13.6462,8.15659,9.28458,-5.43015,-3.20925,-19.1302,26.1834,-17.1765,13.1432,-8.53054,21.4753,50.2191,-16.6365,-20.5459,17.4126,-9.00788,-20.4039,-51.5307,8.72949,27.3221,-2.26208,0.611393,0.5727,15.8282,-29.8834,16.3206,35.3137,91.1283,-34.2463,-60.7916,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
80,-108.958,14.4615,97.8323,-23.4621,-9.85025,29.9762,-153.58,159.001,69.2297,-851.024,1350.27,-313.359,412.677,-141.377,-60.9505,236.645,216.117,-275.116,278.413,-9.23347,-87.3481,-2.04925,-3.81127,20.1431,-128.817,-107.103,253.506,-276.49,649.438,-388.088,-40.1828,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
81,-64.271,10.4745,25.6328,1.56528,5.19839,-9.53481,51.3973,-24.4731,-32.7737,193.675,6.86233,-33.0483,18.9821,-36.9495,-6.0702,-28.7845,-35.1305,31.8997,-93.5282,15.3542,49.6086,-100.879,12.4305,-0.937358,-2.56475,12.3985,-39.5034,43.1639,-84.7306,39.3427,-16.9841,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],0,
82,-77.0307,26.6287,40.5741,-17.3816,11.6681,9.59464,-26.9804,119.682,0.593554,15.8364,61.9357,22.1555,225.005,-77.0643,-123.789,-0.857467,-47.6186,52.4877,29.2514,31.5636,-17.9615,0.178082,2.73723,10.2687,-63.6602,36.3415,-26.0704,154.307,-81.9132,102.61,-18.9534,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
83,3.72204,-0.551487,0.750598,1.55998,-0.301915,-0.426387,-4.90295,9.76034,-5.61539,-1.00265,1.95674,-2.05466,-2.8775,3.63092,-0.0216764,0.650028,5.38533,-6.71814,0.0995427,0.0150831,0,0,0,0,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
84,-106.88,-201.342,524.785,-282.537,112.388,102.87,205.718,496.855,-77.2323,-93.1668,190.381,-747.456,173.615,222.897,-129.587,416.151,226.647,-451.394,-62.429,-193.62,50.0005,136.644,10.2014,-83.556,323.039,-211.697,358.764,26.2262,609.695,-83.5558,-169.984,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
85,1.28645,-0.105944,5.09434,0.699084,0.208226,-0.37349,-8.05799,12.3001,-6.93841,60.8798,-0.737552,-18.9147,6.41867,-5.82291,-1.68716,6.09539,-0.0759441,-3.20537,16.5801,16.3334,-12.8162,-0.583151,0.0177265,0.53122,-13.2991,9.80841,-11.8739,115.742,-119.463,120.667,-22.318,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
86,29.9581,-56.7871,-13.2481,-127.708,3.15109,33.2663,-70.7035,107.62,105.269,-25.3758,29.6703,25.4364,126.606,-57.6852,57.3598,-31.2777,-77.7078,63.507,129.92,24.9533,7.27984,-40.5622,-2.08327,12.3592,-161.437,-0.179184,-2.98851,95.4634,51.9408,103.198,-89.1071,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
87,15.186,-10.4089,-5.64594,-10.6309,4.84238,-0.456419,-12.952,-8.27168,27.2619,9.25055,7.91716,17.0495,-54.5931,31.9215,18.6799,8.82592,-18.6339,2.73265,12.3816,18.2631,-10.329,5.24293,5.99604,-1.76595,-27.857,16.8956,-13.2019,66.593,-23.6091,45.7817,-12.6111,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
88,1.94918,0.0928325,-1.39081,0.895593,-0.879449,-0.0428238,-2.07558,0.0531416,-0.790807,3.67655,-10.7683,2.47981,-1.07474,0.0332044,2.72323,1.43697,0.752718,-1.7521,2.59627,0.410716,-1.78022,0.420926,-0.12425,-0.0116787,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
89,-3.98864,6.02862,4.94218,-6.7282,7.13885,2.64603,-9.7707,15.4737,-5.73559,-10.1585,2.01593,15.328,11.484,-7.15762,-2.28497,-1.19263,5.17829,-4.81894,2.81197,1.66164,-0.761534,-1.52866,3.07321,1.03298,-2.21496,0.685483,-0.097921,75.7383,-0.66634,76.9167,-24.9105,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
90,-0.131255,5.49999,1.64234,-4.02677,3.84263,1.66214,1.19871,11.5404,2.38628,-3.91272,0.0402848,0.0966027,13.0537,-6.13659,-18.1132,-4.80632,-1.50344,1.44722,10.9928,1.40447,-8.04252,1.82739,-0.31107,-1.47174,0.21599,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
91,-22.7128,-16.8887,24.7478,-2.84811,3.52536,5.03254,22.58,-40.9021,22.9827,-27.8197,18.0485,13.4284,20.0617,-25.8044,26.4202,-1.93642,17.8691,-3.94082,-19.1998,-0.023369,24.3688,1.53352,-0.534036,1.36475,-6.06872,13.2328,-7.53583,182.808,58.1861,163.541,-88.6771,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
92,-2.59478,7.26682,0.169631,-3.22886,-2.3263,4.07591,-7.88877,11.452,1.59333,-17.1757,4.19048,13.3791,14.8261,-7.96769,-6.7124,-0.242666,-4.07438,0.135916,19.9163,-1.88933,-9.3893,1.73315,-0.670312,-1.09158,0.6743,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
93,2.35392,-7.85305,-107.773,-41.4518,-0.566355,21.9582,4.93639,-32.0301,-20.8055,29.0247,-1.95046,71.5143,0.691111,-91.3456,102.012,-325.811,22.8166,119.841,172.669,158.205,-89.3552,55.9233,-17.714,-5.08929,-189.613,201.682,-219.94,89.8041,72.7266,44.193,27.6873,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
94,0.475125,1.42253,4.24662,0.536686,1.43271,0.399383,-3.86468,-19.007,16.855,1.62791,8.25966,-1.58514,13.6383,-4.87537,7.90465,23.9114,-23.0052,-13.0436,-20.4797,-1.34732,9.02733,6.30585,0.0356653,0.551598,13.141,-10.2494,0.931304,-78.4567,113.471,-154.482,13.2735,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
95,-18.1921,38.6339,26.5649,-7.1798,-7.8226,23.8353,-23.0648,-11.1192,12.84,-109.403,-1.98906,92.8264,130.252,-81.0136,-30.426,-0.173135,23.573,-0.293444,14.8821,-16.25,-1.43502,3.13061,1.53907,-1.35574,-1.02796,-10.4487,19.1186,-20.2585,64.0035,-18.272,14.7894,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
96,5.79061,4.54598,-5.39678,-1.93288,-7.60033,6.24207,5.6681,12.4646,-12.524,-0.0295992,-0.230446,-0.978248,-12.2573,9.945,-7.82242,-1.27354,-6.07976,9.79931,0.721092,0.413218,-1.33167,-0.425453,1.19296,0.748888,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
97,7.45156,1.00242,-2.68543,0.708273,3.45663,-3.6885,0.0835914,-5.56175,1.9624,3.22813,-4.25735,-1.52558,-13.6827,9.784,0.629553,-8.88514,-11.9084,21.3526,-1.06355,1.99485,-3.17391,-0.253561,1.10699,0,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],0,
98,-8.22384,-3.921,1.40374,0.79714,-8.81674,2.27656,22.9889,-18.7031,10.0979,7.57176,15.2607,-56.1117,-12.6983,9.9091,-3.69535,-2.17019,-1.66146,7.44526,0.337368,2.44766,0.00515279,4.50381,0.52817,-4.49013,1.90116,-2.31248,-4.71276,-4.60545,-4.16136,8.90906,-2.68079,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],0,
99,-0.0168065,-7.22675,1.4019,-1.27608,3.44497,-2.62122,4.2215,-9.35715,7.85436,-0.481554,2.16297,-5.62685,-9.48343,6.15237,7.59326,1.58349,-2.15607,1.76964,-1.22032,0.636815,-0.120477,1.1608,0.682657,0,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],0,
100,-1.87919,-2.05203,6.54301,-3.05566,-0.253202,1.44177,-6.73586,4.55071,6.32106,-12.4884,-4.32733,15.0802,9.41863,-6.53092,0.395899,-1.88925,-3.95358,5.39179,-2.6365,1.4875,1.99987,-1.88274,1.09442,0.896341,-2.53667,1.75101,-0.994902,0.833581,12.2761,0.897031,-3.49762,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
101,4.4886,-14.1362,5.19455,-1.59975,-0.670371,-16.1561,-9.78554,6.77881,4.22639,-4.75144,15.4164,1.45088,-23.7025,2.38746,19.8096,-12.9129,-4.10164,24.8482,11.5584,-0.0902602,-5.90308,-0.256687,-1.79093,4.45919,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
102,5.7357,6.93651,3.55271,-11.5217,1.74015,-1.83598,-4.04018,-0.93694,23.5173,26.0893,4.8729,40.5659,6.03977,13.6765,-8.30566,35.2435,-13.0102,-17.4976,0.327625,5.37784,-1.9827,43.2301,-0.870093,-2.32422,0.0431254,0.227411,-1.71214,134.822,-215.896,120.685,-3.4008,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
103,0.763685,-0.809241,0.31962,-1.18881,2.0691,-0.316022,1.31507,5.11904,-2.5541,-1.38496,2.47143,-3.90818,-3.90841,5.49028,-2.53731,1.93862,4.9689,-5.28079,1.01371,0.601048,-0.69628,0.21981,0.207262,-0.27599,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],0,
104,2.98091,-5.30252,0.381249,0.398844,-0.407877,-0.152857,2.93935,0.0267502,-1.04536,0.218508,-2.00466,2.19023,-10.5675,5.67463,2.67095,5.46337,-6.47578,4.23481,-2.50586,0.895969,0.819375,0.526513,-0.581636,-0.181337,-2.56104,0.822776,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],0,
105,-7.32599,-10.7648,-0.137897,-6.52121,-3.30171,7.93238,-7.73981,-40.429,20.2765,20.2523,-103.13,74.8639,11.4238,-26.8714,46.1451,7.4294,-8.38197,-2.03762,-8.11672,-27.489,10.4564,0.431924,-0.359163,-0.403825,21.1681,-12.8873,29.765,12.2638,37.861,-12.1483,4.06151,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
106,-6.58395,7.07371,3.41613,2.79428,-7.34154,3.56036,-0.121393,6.49604,-12.8173,5.70748,-0.207016,-6.9833,13.5607,-7.67155,-5.43823,2.48409,-0.548937,3.74081,3.41402,1.41518,-2.69567,-3.09205,0.986532,1.49387,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
107,33.5016,23.9819,44.8365,-3.55691,-5.25576,-18.4011,-40.5568,227.176,-147.585,84.8324,-2.43639,106.233,-10.1492,13.1333,-77.6312,-21.0887,-26.4778,111.023,41.4926,63.3777,-30.9501,3.00781,-2.05925,-0.656289,-12.42,-38.8598,46.4505,673.912,-405.601,698.539,-258.587,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
108,-32.3286,4.41999,6.96348,-48.3929,5.1585,0.0804851,6.5588,-126.459,84.5398,-25.0925,-28.5051,119.647,41.4496,-42.062,58.187,62.8679,-43.7349,20.793,17.095,79.021,-10.7551,23.1198,-1.29135,-2.694,-59.4375,46.1667,-46.2243,59.6682,12.8811,-17.8258,-52.7723,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
109,0.145255,-0.264886,0.237961,0.04433,0.11628,0.0474136,0.629152,-2.79175,0.279168,0.654433,-0.295889,-0.64477,-1.37337,-0.104102,2.58707,0.6916,0.632582,-1.66461,-2.12594,-1.26759,1.75564,0.328991,-0.28338,-0.275933,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
110,-11.9409,14.3398,-24.0888,8.05048,-1.7766,-1.34611,16.4781,1.46249,-26.8008,-98.7665,0.200078,125.88,-1.71361,11.902,-10.261,-0.6749,-3.95229,-1.57892,2.45397,-0.739,-0.672424,20.0947,0,0,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],1,
111,-4.51256,3.81727,-0.424809,-3.02546,5.92379,-0.0862932,1.01384,7.84722,-8.50629,5.34008,-19.3503,-4.62578,2.44535,1.59899,-2.93824,-13.0062,0.548967,3.85712,-11.505,0.97602,6.21512,-2.01435,0.0128585,1.61695,2.97862,-0.136739,-6.73667,-6.14912,-4.15499,5.30216,-2.93029,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],0,
112,-22.7115,10.0944,-11.4485,48.3474,-4.65564,-11.7737,21.9692,-49.9148,4.04238,-5.36294,-5.03912,-45.0586,39.9459,-33.3098,-4.39882,-4.00102,26.2279,-68.615,-61.712,-26.5171,65.3304,7.71197,1.39231,-9.68585,15.122,-19.4303,-10.9614,-210.297,85.6479,-252.559,36.4752,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|],0,
