FILE_NAME:,
name=,core-2220220628043754.csv,
BASIC_SAVEFILE_INFO:,
,core_save_id,core_aim,core_no,year,month,day,hour,minute,sec,
core_save_id,2220220628043754,2,2,2022,06,28,04,37,54,
BASIC_NETWORK_INFO:,net_info_category,no_of_input_neuron,no_of_output_neuron,
,net_info_category,27,2,
DATA_LABEL_AND_OUTPUT_NEURON_INDEX:,
[data_label~output_neuron_index],100~0,200~1,
PATH_INFO:,
no_of_path=,159,
path_id,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,input_neuron_id,output_neuron_id
0,10.6029,17.7707,66.6246,-28.6981,-18.6537,16.1071,27.7975,4.57763,45.3937,-22.8455,-52.2768,-46.6724,-70.6118,27.0267,3.86989,-81.7617,53.8305,12.5462,35.0648,62.2751,-32.8492,59.695,-24.1422,-33.6912,-60.4804,-6.55044,-21.8006,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
63,-44.3647,-18.0696,-149.87,24.6972,90.2042,122.639,-70.4775,-58.3117,266.886,-184.335,86.1734,-33.937,625.298,195.719,26.0527,171.802,-866.226,735.916,73.6437,200.726,-142.792,-668.021,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
64,1.1768,3.0907,0.463188,0.422944,-1.27487,-2.85103,-0.218614,-0.0257019,-1.1432,2.29832,0.0577616,-0.553617,2.037,4.42494,-0.338213,-3.69793,1.79683,-3.56351,2.15805,-0.400084,0.614998,-3.97093,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
65,-5.91495,12.6309,-3.79932,-2.75311,-5.63516,8.32658,-3.12936,-19.7194,-22.4177,-5.52551,-12.0697,-33.9302,-22.2623,53.0462,-2.68866,-60.8009,19.724,-11.3461,5.17657,-6.23515,8.27485,-9.58059,3.99867,0.768321,30.4112,-24.9054,-2.11062,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
66,-39.4498,-4.06618,-254.643,145.533,135.429,-191.075,83.1148,197.242,393.907,227.348,20.8251,91.6392,-17.9541,-100.924,126.214,666.265,-601.422,-35.0555,-7.73469,-169.462,28.5817,6.36564,66.4836,129.088,329.393,-51.1822,-96.4746,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
67,0.654596,-0.293091,1.18908,1.40405,0.559611,1.17041,0.0647576,-0.627815,0.567834,-1.43088,-2.70923,-0.19718,-0.00846365,1.22588,-0.771363,-1.48762,0.826427,-0.509677,-0.863907,1.5317,0.170473,-0.123102,-0.934443,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
68,-0.604041,1.55646,2.30745,-0.414423,-0.351692,-1.19174,-1.3043,0.394657,0.532069,0.684105,-0.049781,-0.876274,-1.24413,-0.477359,1.00272,-2.49423,8.42041,-10.2835,0.647062,-0.935144,-0.993215,3.28134,-3.33908,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
69,0.157328,-0.946808,-0.560729,-0.184282,-0.42494,0.00577181,0.237901,-0.391363,-1.79551,-0.215499,0.566202,0.486755,1.29373,0.0487995,0.272347,1.01429,-0.901278,0.543224,-0.195603,-0.604129,0.384858,-0.430673,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
70,7.32424,15.8455,2.28144,-26.5266,-5.42797,-7.3293,-5.75909,18.5607,27.5675,7.86677,-7.88361,-51.1817,-12.0363,3.86321,6.42792,-15.6318,39.0879,-51.2509,39.5108,-26.746,-10.4098,29.7887,-6.00314,-38.0279,-3.91527,-1.64659,-10.5776,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
71,-230.953,-42.8717,-88.3261,-81.9055,-491.21,-596.658,-745.521,-183.729,260.831,681.48,200.253,-298.916,-298.867,-364.213,-282.805,446.323,-150.948,609.719,686.559,52.0929,-704.177,-71.2483,351.173,-126.589,312.946,-276.154,-98.2829,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
72,-15.429,8.54205,-0.363057,4.35567,-6.35665,10.1962,-1.49109,4.54107,10.2285,2.33109,8.34331,-17.7732,18.471,32.2657,-9.59781,-75.2718,58.2586,-34.7041,-8.13797,-20.9337,7.99322,-5.12025,11.9543,-17.7848,10.676,29.7357,-0.6682,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
73,44.1476,-19.5833,85.7927,-12.8643,232.761,154.846,35.6735,79.6473,-12.272,-135.218,-73.2594,125.571,161.956,95.2235,52.7303,-18.887,-188.488,177.711,-88.7381,-202.174,191.454,-112.035,-1.59281,171.577,40.9142,91.12,39.2274,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
74,1.64197,2.95163,-1.05024,0.44991,-0.670168,-0.403325,0.871887,2.0046,3.19701,2.4889,-2.5155,-6.74404,4.92577,1.06183,1.74482,8.64848,-9.54807,9.35802,0.787704,-0.434855,-1.96997,-10.6381,3.64373,-4.19535,0.466998,-0.708942,-2.40204,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
75,-4.86789,6.5252,-1.62694,-5.61926,7.48342,-13.3449,-10.6739,-0.424435,-19.2854,6.20241,2.29763,12.4846,-5.61027,1.80342,1.59923,-1.83542,13.2218,-18.7637,2.4893,-2.50377,-7.57479,20.5095,-4.40103,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
76,-2.15566,4.3339,-2.05176,-0.180842,5.52073,-1.76098,-1.38159,-1.01364,-3.99464,0.72252,-0.662039,6.89039,-1.01967,-0.564898,0.0838471,2.22092,-1.08231,-1.49926,1.43231,-0.875316,0.225931,3.32976,-0.287216,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
77,-6.66598,-1.27909,4.06206,-8.8721,-2.22138,6.88161,-0.477608,-2.1179,-9.29649,-8.70604,0.692296,-5.52875,-3.89731,-15.6489,-0.846851,0.73619,12.7426,-5.75715,-6.88359,14.355,4.32968,2.7372,7.22098,2.08558,-17.4052,-6.37686,-10.3142,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
78,1.86886,-1.59011,-1.33391,1.39924,2.04851,-1.82533,-0.200351,1.2369,0.0694164,-0.282399,1.49408,1.11453,-2.92562,1.74805,2.13347,2.29151,-4.07735,-1.41323,0.582442,-1.63317,1.43871,5.51663,-0.575075,-1.24078,-0.137379,-0.0279735,-0.638438,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
79,5.61975,-7.73043,-8.68896,15.1339,5.53329,-2.83828,3.02778,3.51164,-2.65712,1.46614,1.74153,11.7574,25.0686,9.54296,4.91203,0.703646,15.0147,-15.6213,2.87473,-6.89346,0.505284,-34.5552,8.69665,-4.33696,8.3054,4.4385,2.13637,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
80,1.03448,0.581472,8.19725,-9.50615,-3.75992,7.75387,-2.61988,-0.399148,-11.9071,2.35969,7.18143,-3.92577,-34.0147,4.15035,-1.04543,-12.9521,19.3827,-4.28902,6.16004,-4.94281,2.10537,24.3736,-1.65142,-8.8481,0.979809,6.0812,9.54843,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
81,-0.877645,0.980405,1.59272,2.49686,-0.204417,-1.16401,0.173666,-3.19175,-10.5854,1.18191,-0.893591,-0.0624941,-4.17109,0.483987,-0.997097,-1.38541,-9.33451,14.6097,0,0,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
82,1.55145,-0.515055,-1.41749,-0.528457,-0.819956,-7.75897,2.70528,2.31137,-1.70599,-2.00044,-4.56268,0.261415,2.24392,-1.19053,0.168036,5.15478,-2.59152,-1.02047,0.747012,4.57701,-0.237448,3.96556,-4.22634,-3.97615,-4.58167,-0.0259966,-0.951892,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
83,28.2427,75.7905,-63.0992,38.6383,59.0981,98.5843,61.5342,41.4478,-139.56,-87.8281,40.203,164.786,-110.337,-133.482,66.1452,232.996,-223.352,169.304,-14.7271,-150.722,-27.7502,157.608,-79.2277,51.841,78.6842,42.7587,62.3777,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
84,32.0517,22.405,9.42948,-11.5085,-53.2755,-6.85356,-6.71208,8.64707,19.6502,9.0175,47.1172,-17.4629,-7.32854,26.073,0.346986,-30.676,29.5962,-13.018,9.84235,5.58397,13.0927,-12.5258,8.14776,-21.9329,-19.4491,5.78278,18.227,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
85,1.0203,-0.674351,4.72465,-0.316832,-4.08183,1.24549,3.96314,-0.0233777,-3.60836,-1.01807,-0.0656857,0.573243,-15.0676,-0.3037,-0.736184,0.64407,1.52682,7.20772,0.0572994,-6.85671,0.246973,7.47162,-3.02338,7.44036,5.12919,-5.17448,-0.0399746,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
86,-4.85667,-16.5451,-19.3846,6.63163,7.53785,-15.6589,-8.23509,0.274543,35.1425,1.61539,21.3931,42.1752,7.28981,-4.69123,-1.58624,38.9523,-8.68512,-40.4472,-6.35879,-4.33619,6.56681,22.2754,-23.449,15.2023,-9.16166,-8.65517,25.5479,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
87,10.3986,-9.32314,17.6363,-18.5321,-34.0392,-18.7008,-2.47521,1.04013,-0.677468,-2.08844,16.4942,4.09566,3.64557,-52.0421,-13.5501,-3.09246,50.9506,3.55942,-3.8089,-0.694413,19.2282,8.98125,10.0651,-12.4022,-8.28144,-12.2425,-17.1667,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
88,-2.09778,-10.8479,-10.716,16.8171,8.77785,3.58054,2.5518,2.16656,-1.52596,-2.69534,-1.33334,5.66028,-6.19954,-8.13588,4.63029,20.0573,-9.01931,-1.17783,-4.96157,0.315502,-0.90904,-11.2146,-7.66896,7.68595,5.58409,-3.6125,17.8224,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
89,-7.97342,-1.81766,-11.2373,10.8556,10.589,-8.40815,-7.84513,-2.92645,6.27405,11.953,-2.80735,4.2812,-1.99944,25.5824,-3.25067,-27.0475,-18.434,8.30906,3.16693,-12.062,0.81626,-7.59368,10.3121,4.34769,17.1737,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
90,2.94035,6.03099,0.225771,-3.14521,-3.84548,1.8941,7.67366,0.395225,3.54914,0.511432,8.88502,26.2413,-23.1254,3.06813,0.656561,-8.16621,7.15061,-6.3418,4.2344,-14.8631,3.05046,30.2908,-5.19997,1.17336,6.96208,-5.51119,-2.48688,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
91,0.669124,0.681703,-1.22632,-0.455489,-1.5812,-0.213903,0.866658,0.12939,-0.59419,0.945347,0.819373,0.953092,-0.393833,-2.63818,0.996161,2.94474,-0.141721,-1.05447,1.03996,-0.671291,-0.395523,0.293193,0.654001,0.0116525,-0.0613246,0.0830246,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
92,16.069,-21.8534,-3.82867,2.97801,-31.9349,-9.35311,-18.1209,10.9273,2.50003,-0.491812,21.9501,30.6015,-69.0013,-35.4162,11.2048,28.8838,56.4508,-46.4973,-27.1327,-34.5105,-7.45816,98.689,8.33393,9.76791,-3.17799,50.8573,1.15049,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
93,-1.44692,0.157217,3.56223,-3.94952,2.51685,3.7299,-2.40657,1.16292,6.49035,-3.42102,2.05808,-8.87006,-4.39462,-1.93029,1.69699,-0.862739,16.9528,-5.55087,0.897555,-1.65026,-0.772206,-3.02263,0.930043,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
94,-1.09624,0.183248,2.30218,-1.97838,0.76884,-1.76498,-0.802932,3.14663,6.43302,1.66911,-2.2754,0.515972,-7.53075,-8.03277,1.11863,6.44781,-4.65426,5.87698,4.35763,2.72307,0.758668,6.56844,-1.86869,-4.08392,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
95,5.48531,0.450936,-21.8787,11.6545,4.49375,29.8085,-9.57314,-1.59807,19.472,-29.0643,-14.5476,-2.37588,-41.5558,30.2888,-0.560363,38.2056,-40.8036,8.76409,-37.9347,22.6669,-6.79159,54.5036,12.564,-19.0963,-9.16743,60.0885,0.290432,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
96,-3.34711,1.69953,-2.02013,1.22165,-5.29613,2.29891,1.97859,0.174496,0.120326,2.20634,5.69758,2.00015,-22.6063,0.484999,0.303469,-3.46085,0.109344,1.66517,-1.95325,-0.077252,-4.28932,15.7644,0.9682,2.08746,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
97,1.00941,0.84858,-3.57488,-0.639009,6.79068,1.81283,4.91108,-1.98345,-11.1552,-2.62596,-5.07709,-1.84021,2.86741,-11.1627,1.06955,13.5377,-13.7136,8.85153,-1.90636,-6.88515,2.70095,0.886527,-4.33399,5.51695,2.17464,-0.684746,5.99015,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
98,22.5717,5.29359,-56.0974,23.5002,8.65343,-21.7957,-13.5121,-2.65637,-8.88914,-33.9445,4.12342,-14.5068,12.9426,-62.538,-20.8501,86.4684,-25.8161,-7.8812,-3.43063,4.01488,2.48025,17.4618,-5.94549,-29.6624,-14.6948,18.8835,5.07869,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
99,-1.48925,-0.0465011,-1.46102,0.528673,0.557101,-0.706256,1.96091,-0.653263,-0.479366,0.828367,-0.982167,0.189277,-9.00612,-4.09323,-1.42575,5.63259,-0.315566,1.3392,1.3739,-3.33873,0.0758503,6.70789,0.762428,1.14209,2.40771,-1.48948,-0.873985,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
100,6.42515,1.51846,9.40215,0.0241794,-2.70507,9.49787,-2.72232,-8.09544,-39.1578,-8.49796,6.90895,-4.96356,-28.3441,9.01032,4.45653,-15.1324,10.5979,4.2205,-5.30529,2.19422,5.6826,18.7684,-1.78036,0.876218,-0.0771892,-0.45412,-3.48729,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
101,0.00805798,-1.70115,-0.917549,0.317718,7.56691,2.94934,0.627672,-3.21525,-8.16952,-1.7485,0.791825,11.3013,-0.561503,3.09147,-4.42947,2.41346,-2.97902,1.84149,-4.7147,-0.710695,1.92335,4.87652,1.3736,3.90611,-0.22492,0.936827,-0.687159,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
102,0.00773957,0.351673,-0.918064,0.350996,-0.483119,-0.110211,0.485702,-0.401517,-0.652849,0.091447,1.24868,1.40617,-0.101733,0.407368,0.068592,0.745848,-0.821654,0.411953,0.11566,-0.583239,0.120861,0.629026,-0.579442,-0.709898,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
103,-4.27481,3.81081,-4.43901,9.98134,-0.544979,0.397515,13.8602,4.36543,-0.820481,-0.945569,0.307964,11.1549,-0.733845,5.27849,7.92654,-2.49847,5.5768,-1.41267,7.29946,-8.17067,2.74541,-12.5059,0.00622404,-5.31534,6.66419,-6.1718,-3.82728,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
104,58.0821,32.5896,-72.0885,-12.4395,-54.4288,24.8707,15.9029,0.506319,25.0131,-22.4529,47.6035,46.9683,-131.937,-73.4394,17.61,79.6424,58.4719,-84.0982,-54.4369,25.7287,26.2706,138.738,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
105,-190.386,-244.232,167.379,252.384,-53.6008,-405.235,307.576,-38.0744,-120.12,102.47,-150.164,90.1737,105.871,592.554,63.7531,-531.363,59.3681,-38.6441,212.064,27.1482,-9.96645,136.253,148.984,-379.633,-76.7282,-19.2433,-789.506,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
106,2.07232,-0.68964,-1.68948,1.90099,-0.794993,-3.94815,3.16956,-1.27,-1.40977,2.53099,-3.18018,-0.642597,-1.63316,-1.206,-0.392368,4.33244,-9.60827,8.59244,0.423237,0.481732,-1.93581,3.58433,-0.186659,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
107,23.2888,13.6336,8.88351,3.27093,12.8761,-1.47241,3.4126,-8.70681,-78.4819,-17.7636,5.17686,52.6033,10.4559,-16.4177,4.23669,50.1316,-96.8825,116.143,-16.5783,2.41406,3.82224,2.86166,-6.35805,9.41259,2.019,-5.23516,3.27901,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
108,-6.8028,-0.642672,2.19237,4.65871,10.716,-10.4727,6.26444,3.99112,2.11044,7.07826,-6.58515,-2.29318,2.81086,6.6513,3.63704,-13.48,-2.49893,-3.16669,2.46881,8.08607,-0.516225,-1.32539,-3.28537,-8.16421,-8.46375,-0.603134,-1.79629,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
109,-1.56346,-3.31939,1.73411,3.05163,-2.84696,-2.0654,1.86895,-0.364566,-5.64771,3.06318,-1.19858,0.771015,-0.910531,1.38135,2.40425,-0.584987,-1.34901,0,0,0,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
110,2.37997,3.29827,-18.6106,10.4597,9.30006,-11.9171,6.12868,8.64086,26.6803,0.405335,-10.759,6.87108,28.148,-12.3364,1.38557,27.0446,-7.15194,-36.962,-1.02186,-1.043,11.0491,-10.6002,0.277882,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
111,2.89932,19.4927,14.6389,58.9286,-31.7576,98.6081,-2.83958,-4.32789,92.3676,-43.2221,36.0204,54.6811,240.132,128.846,-7.16344,-88.6436,-123.671,101.562,-89.7577,59.6023,-5.95225,-283.03,23.4577,53.0104,42.5693,14.6638,-59.2469,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
112,0.03077,0.338388,-0.405967,-0.769187,0.779916,-0.992364,0.45345,0.430366,0.415296,-0.0744631,-0.495914,0.597303,0.840925,0.651116,-0.30342,-0.148206,2.68504,-1.87363,0.123851,0.106956,0.377856,-0.894726,0.0940545,-0.132155,0.387396,-0.195664,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
113,-0.109065,-1.14149,1.03557,6.18482,-0.8887,-5.05642,-5.05599,-0.272797,-0.656517,1.51988,-1.79185,0.12916,-5.77134,2.29955,-0.274004,2.28332,-4.84979,1.22755,3.08893,-6.07737,1.0761,6.59761,-1.44244,-0.156363,2.45531,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
114,0.636692,3.98755,30.3193,-18.8601,-7.31313,-4.15695,-5.71238,-4.81834,-27.4645,11.298,19.5885,26.4529,-7.69883,4.54225,2.27099,-39.395,37.6464,-9.51252,-5.39537,3.52022,12.148,38.192,-16.2163,-19.3678,-19.8873,7.72163,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
115,-0.407042,-0.0756586,0.252617,-0.48652,-0.36013,-1.27931,-0.131476,0.5549,0.87573,0.958355,-0.0801491,3.81964,8.64813,0.487391,0.040427,-1.97583,4.45979,-5.54875,1.04994,-0.0979633,-2.185,-5.20104,-0.432544,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
116,27.8757,-68.9664,49.09,-103.95,-58.3921,71.4039,-23.2452,-30.1664,-102.088,13.8687,110.343,-19.499,-24.9012,-18.1995,-38.8451,-85.7939,160.112,20.5529,-12.5628,-120.269,35.1128,-103.157,-54.5227,185.565,5.65197,-55.6657,192.805,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
117,-4.8834,0.628821,-7.93204,0.276467,3.04196,1.7445,6.1434,-1.97411,-0.652302,1.34731,-3.75265,-4.82957,1.00035,3.72734,0.482846,2.55596,-20.4221,16.0748,3.05372,-8.90071,-10.2742,-0.0813059,-1.0591,2.46957,14.0835,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
118,1.00271,3.38968,3.01226,-0.222211,-0.434714,0.33304,-0.469753,-0.332857,-5.19505,-0.0919891,1.42917,-0.348618,-6.50984,-3.10248,-0.500825,-1.24566,2.24592,1.3595,2.39312,-2.7135,2.94115,6.42851,-3.52509,-4.37468,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
119,0.281894,12.9792,8.00352,-30.8752,-25.0733,8.59013,3.37429,3.93613,-1.56815,1.37744,30.5569,-3.29026,-8.91048,-41.1863,1.40212,-3.49525,74.3754,-15.6939,0.843673,6.40596,-10.7427,-19.3393,13.031,10.5936,-11.9313,-23.8611,-6.93499,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
120,4.39166,8.13425,-0.684122,-0.836848,-10.4397,2.71894,2.88675,-5.02644,-14.3083,-1.92825,4.67854,-7.97462,-5.01593,-7.05617,1.55844,0.249469,1.31789,5.62967,-1.47496,-2.03576,-0.896317,-1.31269,3.7072,0.087814,-3.26711,2.32216,-0.60821,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
121,2.88918,1.37811,-1.668,9.78045,6.38868,1.83883,17.1381,0.753388,-14.2659,-0.839402,-11.7771,10.5426,-18.8854,-5.06543,4.33008,18.7503,-19.393,13.6827,0.392622,-6.42454,-7.51441,10.2525,3.51819,14.6043,8.84882,-8.58985,-2.67212,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
122,-44.458,102.382,4.17051,-22.0491,38.3451,87.6331,40.2206,37.3117,59.0985,-60.439,-4.78658,-194.217,17.1619,142.668,4.58061,-218.226,201.763,-173.933,-58.1878,-68.4995,27.2411,-90.3523,-230.139,-110.524,34.0141,-6.50585,212.78,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
123,1.47368,-3.05529,-1.62478,0.389217,-2.41316,0.361381,0.0453645,1.67374,2.23372,-0.0564613,1.52219,0.267734,2.77493,-5.67955,-0.0875978,4.37115,2.92902,-4.96412,1.62716,-2.53836,0,0,0,0,0,0,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
124,-0.265816,-4.14167,-0.673155,7.09764,5.10581,0.145128,2.29594,0.594717,-7.10531,-1.91585,-5.34281,-1.64009,-2.49634,-10.0196,3.98116,12.1258,-20.6064,8.7477,-2.31598,7.67211,-8.19305,2.04085,1.10933,11.1947,-9.35541,-1.18932,-2.21583,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
125,0.531497,-0.140548,-2.64095,0.308628,3.14238,0.278169,-3.44823,-0.444923,1.51319,-1.96297,0.135697,-0.130508,-2.99808,-4.07072,0.0161768,8.78132,-5.43619,5.65103,-2.35834,1.30216,2.17048,2.61515,1.95924,-0.823372,1.06365,0.0708983,-0.227708,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
126,1.76822,1.16861,-1.07479,10.0861,-4.26311,4.20888,5.603,-1.30111,-9.06779,3.78806,2.29919,9.25628,-0.512582,-0.465365,-0.742815,1.70195,-0.532322,-3.01047,1.31247,-0.832483,-4.72259,-7.6282,2.64401,2.11144,0.103385,4.39406,1.55237,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],1,
127,-71.8337,38.5133,11.668,36.2714,-42.3833,130.506,-15.5713,4.09668,12.1542,-62.3439,14.5589,18.7961,222.838,4.73746,-17.8666,-117.981,77.4935,-32.0125,-127.622,-196.296,-31.5024,-197.601,18.5774,113.15,76.1734,94.448,-24.2191,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
128,-0.27506,-0.215814,0.479864,-1.11619,-0.311093,0.138781,-0.299803,0.030621,1.05584,-0.505768,0.184646,0.360397,-2.63233,0.0412721,-0.258267,-0.79549,2.24699,0.481247,0.305584,1.31527,-0.184539,1.45524,0.2848,-0.973536,-0.988858,0.0939715,0,[|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|],0,
